2024-04-16_02:00:42.717356, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:12.039003, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.178632, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.287267, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.426640, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.550948, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.688382, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.819572, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:12.946286, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.074914, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.206756, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.359495, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.475400, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.605225, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.705424, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.806645, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:13.943542, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.074372, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.208384, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.338616, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.442984, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.543204, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.676117, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.779457, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:14.890756, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.022035, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.158553, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.288122, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.413154, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.539538, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.642429, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.755176, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.891785, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:15.993026, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.130013, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.259669, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.395965, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.518563, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.652018, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:16.773339, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.020232, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.132733, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.234146, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.366579, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.468317, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.607521, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.712898, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.811890, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:17.921381, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.053916, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.189470, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.318483, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.452111, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.587424, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.689022, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.828331, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:18.957313, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.059075, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.181977, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.286266, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.392040, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.499100, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.630474, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.754325, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.857364, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:19.993097, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.132063, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.252324, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.379312, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.512403, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.647283, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.781083, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:20.906995, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.038101, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.171643, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.273750, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.420601, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.540681, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.667574, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:21.930599, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.056845, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.194276, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.327833, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.456366, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.591789, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.714488, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.839247, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:22.952424, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.087481, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.222522, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.342523, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.462884, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.588495, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.714794, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.853394, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:23.963577, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.107893, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.224961, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.353658, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.483599, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.587096, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.716200, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.844803, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:24.955715, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.056878, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.157890, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.293426, The student is leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.419480, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.539242, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.641297, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.781299, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:25.910690, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:26.010303, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:26.113582, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:26.213954, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:26.317932, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sad.
2024-04-16_02:20:26.585887, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:26.690259, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:26.828967, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:26.952526, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.056998, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.157548, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.260644, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.362409, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.464543, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.599082, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.733852, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.865273, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:27.997961, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.130792, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.263845, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.384949, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.493082, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.618469, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.749982, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.873962, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:28.997332, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.100655, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.200246, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.303445, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.431978, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.530275, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.631476, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.762864, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:29.893474, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.018704, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.139267, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.264385, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.366626, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.466571, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.567164, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.667715, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.802262, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:30.903349, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.039991, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.169122, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.429890, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.565211, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.708167, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.827182, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:31.955624, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.083501, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.209908, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.310113, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.416860, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.548901, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.685227, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.815857, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:32.923636, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.056979, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.186081, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.315931, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.418399, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.519155, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.628529, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.751366, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:33.888122, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.011971, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.122620, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.263184, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.386937, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.509887, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.628475, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.765925, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:34.894728, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.018286, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.145555, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.282664, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.411181, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.523603, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.652674, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.756386, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.888110, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:35.988435, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.118445, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.377720, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.493703, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.598446, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.728646, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.858572, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:36.988845, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.116235, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.227457, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.326164, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.425075, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.560878, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.691193, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.817681, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:37.916755, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.021183, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.121401, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.226227, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.358650, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.486114, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.622784, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.737700, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.876578, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:38.996025, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.129961, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.263610, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.392809, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.517439, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.645722, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is neutral.
2024-04-16_02:20:39.789681, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:39.920038, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.018517, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.133749, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.232591, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.361348, The student is not leaning forward, not making eye contact, smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.485885, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.587603, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.718211, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.843825, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:40.959872, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.212188, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.324694, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.456465, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.584796, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.697727, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.828628, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:41.953651, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.067934, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.169922, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.300433, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.405970, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.508719, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.632754, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.758653, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
2024-04-16_02:20:42.886992, The student is not leaning forward, not making eye contact, not smiling, and displaying open posture. Their current expression is sympathetic.
